n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
7,1.0,long,low,44,M1 Opt,2,6.0,0.003171205520629883,0.0048980712890625,3,3,101,208
7,1.0,long,low,45,M1 Base,2,6.0,0.006196022033691406,0.00911712646484375,3,"[(0, 6), (4, 4), (4, 5)]",175,343
7,1.0,long,low,45,M1 Opt,2,6.0,0.0028162002563476562,0.00458216667175293,3,3,105,216
7,1.0,long,low,46,M1 Base,2,6.0,0.008318185806274414,0.01147007942199707,3,"[(0, 6), (2, 5), (4, 4)]",189,371
7,1.0,long,low,46,M1 Opt,2,6.0,0.004241943359375,0.006267070770263672,3,3,117,240
7,1.0,long,high,42,M1 Base,2,8.0,0.007699012756347656,0.010576963424682617,4,"[(0, 5), (0, 6), (1, 3), (3, 0)]",175,343
7,1.0,long,high,42,M1 Opt,2,8.0,0.003376007080078125,0.0052716732025146484,4,4,111,228
7,1.0,long,high,43,M1 Base,2,8.0,0.009900808334350586,0.012591838836669922,4,"[(0, 5), (0, 6), (2, 4), (6, 3)]",168,322
7,1.0,long,high,43,M1 Opt,2,8.0,0.0029938220977783203,0.004729270935058594,4,4,103,208
7,1.0,long,high,44,M1 Base,2,8.0,0.022732019424438477,0.025564908981323242,4,"[(0, 6), (3, 5), (4, 4), (6, 3)]",175,343
7,1.0,long,high,44,M1 Opt,2,8.0,0.0032379627227783203,0.005081892013549805,4,4,101,208
7,1.0,long,high,45,M1 Base,2,8.0,0.01806020736694336,0.021112918853759766,4,"[(0, 6), (2, 5), (4, 4), (5, 3)]",175,343
7,1.0,long,high,45,M1 Opt,2,8.0,0.0025148391723632812,0.004431009292602539,4,4,105,216
7,1.0,long,high,46,M1 Base,2,8.0,0.0070400238037109375,0.01080322265625,4,"[(0, 6), (1, 5), (3, 4), (4, 3)]",189,371
7,1.0,long,high,46,M1 Opt,2,8.0,0.00333404541015625,0.005280971527099609,4,4,117,240
7,1.2,short,low,42,M1 Base,2,6.0,0.007119894027709961,0.009865999221801758,3,"[(1, 6), (2, 5), (6, 4)]",168,322
7,1.2,short,low,42,M1 Opt,2,6.0,0.0028960704803466797,0.00476384162902832,3,3,103,210
7,1.2,short,low,43,M1 Base,2,6.0,0.007463932037353516,0.010865926742553711,3,"[(0, 6), (2, 5), (6, 4)]",203,399
7,1.2,short,low,43,M1 Opt,2,6.0,0.0032911300659179688,0.005257368087768555,3,3,119,244
7,1.2,short,low,44,M1 Base,2,6.0,0.006133079528808594,0.00896906852722168,3,"[(0, 6), (3, 5), (6, 4)]",168,322
7,1.2,short,low,44,M1 Opt,2,6.0,0.0032129287719726562,0.00497889518737793,3,3,101,206
7,1.2,short,low,45,M1 Base,2,6.0,0.006265878677368164,0.009146928787231445,3,"[(0, 6), (4, 4), (4, 5)]",168,322
7,1.2,short,low,45,M1 Opt,2,6.0,0.0028209686279296875,0.004606962203979492,3,3,101,204
7,1.2,short,low,46,M1 Base,2,6.0,0.007381916046142578,0.010213136672973633,3,"[(0, 6), (2, 5), (4, 4)]",182,350
7,1.2,short,low,46,M1 Opt,2,6.0,0.0031311511993408203,0.0050201416015625,3,3,113,228
7,1.2,short,high,42,M1 Base,2,8.0,0.006872892379760742,0.009740829467773438,4,"[(1, 5), (1, 6), (2, 4), (8, 3)]",168,322
7,1.2,short,high,42,M1 Opt,2,8.0,0.0019741058349609375,0.0037469863891601562,4,4,103,210
7,1.2,short,high,43,M1 Base,2,10.0,0.006286144256591797,0.009743690490722656,5,"[(0, 6), (1, 1), (2, 3), (5, 0), (7, 2)]",203,399
7,1.2,short,high,43,M1 Opt,2,10.0,0.0011260509490966797,0.0030384063720703125,5,5,119,244
7,1.2,short,high,44,M1 Base,2,8.0,0.0060460567474365234,0.00894308090209961,4,"[(0, 6), (1, 5), (3, 2), (8, 3)]",168,322
7,1.2,short,high,44,M1 Opt,2,8.0,0.003175020217895508,0.005095958709716797,4,4,101,206
7,1.2,short,high,45,M1 Base,2,8.0,0.014278888702392578,0.01697707176208496,4,"[(0, 6), (2, 5), (4, 4), (5, 3)]",168,322
7,1.2,short,high,45,M1 Opt,2,8.0,0.00214385986328125,0.0038793087005615234,4,4,101,204
7,1.2,short,high,46,M1 Base,2,8.0,0.007637977600097656,0.010590791702270508,4,"[(0, 6), (1, 5), (3, 4), (4, 3)]",182,350
7,1.2,short,high,46,M1 Opt,2,8.0,0.003217935562133789,0.005198001861572266,4,4,113,228
7,1.2,long,low,42,M1 Base,2,6.0,0.006719112396240234,0.00958108901977539,3,"[(1, 6), (2, 5), (6, 4)]",168,322
7,1.2,long,low,42,M1 Opt,2,6.0,0.0032320022583007812,0.005145072937011719,3,3,102,207
7,1.2,long,low,43,M1 Base,2,6.0,0.008025884628295898,0.011718034744262695,3,"[(0, 6), (2, 5), (6, 4)]",196,378
